key,text,duration
../data/AMHARIC/data/train/wav/tr_6416_tr65017.wav,ፊርማቸው ን ያኖሩ ታዋቂ ኢትዮጵያውያ ን ተጋበዙ,3.584
../data/AMHARIC/data/train/wav/tr_6417_tr65018.wav,ጀቶቹ ን የሚያ በሩት በ ሙሉ ኢትዮጵያውያ ን ናቸው,3.456
../data/AMHARIC/data/train/wav/tr_6418_tr65019.wav,በ ጅቡቲ ተግባራዊ የ ሆነው አዲሱ መመሪያ የ ኢትዮጵያ የግል ኢንሹራንስ ኩባንያዎች ወደ ጅቡቲ እንዳይ ስፋፋ በሩን የሚ ዘጋ ባቸው መሆኑን ምንጮቹ በ ተጨማሪ ገልጸው ልናል,9.216
../data/AMHARIC/data/train/wav/tr_6419_tr65020.wav,አ ም ና ና ዘንድሮ የ ፕሪሚየር ሊጉ ን የ መክፈቻ ጨዋታ ያከናወኑ ት ባንኮች ና መድን ናቸው,5.504
../data/AMHARIC/data/train/wav/tr_641_tr07041.wav,እንዲያ ውም የ ሪያል ማድሪድ ክለብ እየጐተጐተ ው መሆኑን በ ስፔን የሚ ና ፈሱ ወሬ ዎች አሉ,6.144
../data/AMHARIC/data/train/wav/tr_6420_tr65021.wav,የ ህዝቡ ም ቁጥር እያ ደገ ነው የሚ ሄደው ዛሬ የ ኢትዮጵያ ህዝብ ስልሳ ሁለት ሚሊዮን ነው,5.504
../data/AMHARIC/data/train/wav/tr_6421_tr65022.wav,ፕሬዝዳንት ነጋሶ ጊዳዳ ለ ህክምና ወደ ሪያድ ሄዱ,3.584
../data/AMHARIC/data/train/wav/tr_6422_tr65023.wav,ሱዳን ኢትዮጵያ መሬቷ ን እንድት ጠቀም ፈቀደ ች,3.584
../data/AMHARIC/data/train/wav/tr_6423_tr65024.wav,በ ጀርመን ያሉ ኢትዮጵያውያ ን እርዳታ ሊሰጡ ነው,3.712
../data/AMHARIC/data/train/wav/tr_6424_tr65025.wav,በ ሰሜናዊ የ ኢትዮጵያ ክልል ውስጥ የሚኖሩ ትግርኛ ተናጋሪዎች ን መናቅ ም ጀመሩ,5.248
../data/AMHARIC/data/train/wav/tr_6425_tr65026.wav,የ ዳዊት ዮሀንስ ጉዞ ተሰረዘ,2.688
../data/AMHARIC/data/train/wav/tr_6426_tr65027.wav,ኤርትራውያኑ በ ጀልባ ዎች ተ ጨናንቀው የመን ገቡ,3.712
../data/AMHARIC/data/train/wav/tr_6427_tr65028.wav,ኤርትራ እየተ ሸበር ክ የምት ኖርበት አስፈሪ እስር ቤት ሆ ናለች የሚሉ ኤርትራውያን ሰሞኑ ን በ ስደት ወደ ኢትዮጵያ ገቡ,6.656
../data/AMHARIC/data/train/wav/tr_6428_tr65029.wav,የ ኢትዮጵያ ፉትቦል ፌዴሬሽን ም ይህን ግንዛቤ ውስጥ በ ማስገባት የ ቲኬት ሽያጩ ን ከ ጠዋት አራት ሰአት ጀምሮ ነበር,6.4
../data/AMHARIC/data/train/wav/tr_6429_tr65030.wav,በ ህግ የ ዶክትሬት ዲግሪ አ ላቸው,2.432
../data/AMHARIC/data/train/wav/tr_642_tr07042.wav,ቡድኑ አስራ ስምንት ተጨዋቾች ን ይዞ ነው የሚ ሄደው,4.224
../data/AMHARIC/data/train/wav/tr_6430_tr65031.wav,ዛሬ ደግሞ የሚ ሰማው ና የሚ ደረገው ቅስቀሳ በ ክለቡ ውስጥ ለውጥ እንዳይኖር ነው,5.12
../data/AMHARIC/data/train/wav/tr_6431_tr65032.wav,እንደ እኚሁ ባለስልጣን አገላለጽ በ ኒያላ ክለብ ውስጥ መርፌ እንኳ ን ብት ገዛ ሀላፊዎች በ ሙሉ አውቀ ዋት ና ደረሰኝ ቀርቦ ባት ነው,7.552
../data/AMHARIC/data/train/wav/tr_6432_tr65033.wav,የሮማ አሰልጣኝ ዜማ ን ታክቲክ አራት ሶስት ሶስት ነው,3.712
../data/AMHARIC/data/train/wav/tr_6433_tr65034.wav,ዴ ሳ ዬ ሎሮን ብላ ሊ ሊያ ቱራ ም ሊዛራዙ ና እኔ በሚገባ በ ቃል እን ተዋወ ቃለን ማለት እችላለሁ,6.144
../data/AMHARIC/data/train/wav/tr_6434_tr65035.wav,ሚስቱ ን እየ ደበደበ ሲያስ ጨንቃት መክረሙ አሁን ስት ለየው የ ሰራው ሁሉ ህሊናው ን እየ ጸጸ ተው ነው,6.4
../data/AMHARIC/data/train/wav/tr_6435_tr65036.wav,የ ቡንደስሊጋ ው ውድድር ከ ተጀመረ ሰባተኛው ሳምንት ተገባ ዷል,4.736
../data/AMHARIC/data/train/wav/tr_6436_tr65037.wav,የ ሮማን ያ ተጫዋቾች መሳሪያ ታጥቀው ወደ ሜዳ መጓዝ ጀመሩ ነገሩ አስጊ ነው እግር ኳስ በ መዝናኛ ነቱ የምን ወስደው ስን ታችን ነን,8.832
../data/AMHARIC/data/train/wav/tr_6437_tr65038.wav,የ ቦክስ ፌዴሬሽን የነበረ በት ንም ቢሆን እኛ ራሳችን እናውቃለን አቶ ዘውዱ ና አቶ ጌታቸው ኮሚሽን ድረስ ሄደው ነው እንዲ ለቀቅ ያደረጉት,8.064
../data/AMHARIC/data/train/wav/tr_6438_tr65039.wav,አንተ ግን የ ሁለት ና የ ሶስት አመት ስራ ነው የ ያዝከው,3.712
../data/AMHARIC/data/train/wav/tr_6439_tr65040.wav,ወደ እንግሊዝ ስ ና መራ መሪው ቼልሲ ኮንቬ ን ትሪ ን ያስተናግ ዳል,4.352
../data/AMHARIC/data/train/wav/tr_643_tr07043.wav,ሌላኛው ም የ ኢትዮጵያ መሰረታዊ ጥያቄ በ ግጭቱ ስፍራ የ ኢትዮጵያ ሲቪላ ዊ አስተዳደር እና የ ፖሊስ ተቋማት እንዲ ቋቋሙ ያቀረበች ውን አቋሟ ን እስከ አሁን ድረስ አል ለወጠች ውም,12.416
../data/AMHARIC/data/train/wav/tr_6440_tr65041.wav,አዲሱ ን የ ሰላም ሰነድ ኢትዮጵያ ያቀረበች ውን ቅድመ ሁኔታ ያካተተ ና ኢትዮጵያ የምት ፈልገው ን ያሟላ በመሆኑ የ ሚኒስትሮች ምክር ቤት እንደ ተቀበለው ትናንት ተገለጸ,9.984
../data/AMHARIC/data/train/wav/tr_6441_tr65042.wav,የ ኢትዮጵያ ሬዲዮ ም በ ዚሁ እ ለት የ ኢትዮጵያ የውጭ ጉዳይ ሚኒስትር ያወጣ ውን መግለጫ አ ሰምቷል,5.888
../data/AMHARIC/data/train/wav/tr_6442_tr65043.wav,በ ኬንያ የሚገኙ ኢትዮጵያውያ ን ስደተኞች በ ሱዳን ስደተኞች ጥቃት ተፈጸመባቸው,5.12
../data/AMHARIC/data/train/wav/tr_6443_tr65044.wav,ስብሀት ን በ ኢሳያስ በኩል ተወዳጅ ያደረጋቸው ታማኝ ነታችው እንጂ ችሎታቸው እንዳልሆነ ድርጅቱ ን በ ቅርቡ የሚ ያውቁት ምሁሮች ይናገራሉ,8.576
../data/AMHARIC/data/train/wav/tr_6444_tr65045.wav,አስቴር አወቀ ይህንን ገንዘብ እንድት ከፍል የተበየነ ባት ናትናኤል ዳንኤል ኩባንያ ባቀረበ ባት ክስ ጥፋተኛ ሆና በ መገኘቷ ነው,7.936
../data/AMHARIC/data/train/wav/tr_6445_tr65046.wav,የ ተመድ የ አስቸኳይ እርዳታ አስተባባሪ ኮን ሾ ኦሺማ ከፍተኛ አደጋ በ ኢትዮጵያ ላይ አንዣ ቧል ይ ለ ሉ,6.912
../data/AMHARIC/data/train/wav/tr_6446_tr65047.wav,በ ሱዳን ያሉ ኢትዮጵያውያ ን ስደተኞች በ መመለስ ላይ ናቸው,4.096
../data/AMHARIC/data/train/wav/tr_6447_tr65048.wav,ማሌዥያ ዊው ከበርቴ ከፍተኛ ካፒታል በ ኢትዮጵያ ሊያ ፈሱ ነው,4.736
../data/AMHARIC/data/train/wav/tr_6448_tr65049.wav,ምክንያቱ የ ውርስ ጉዳይ ነው,2.304
../data/AMHARIC/data/train/wav/tr_6449_tr65050.wav,ኢትዮጵያ ይህን አይነት እገዛ ና እውቅና እንዳ ታገኝ ኤርትራ ኢትዮጵያ ን የ ማደናቀፍ ዘመቻ እያካሄደ ች መሆንዋ ን እነዚሁ ተንታኞች ይገልጻሉ,8.704
../data/AMHARIC/data/train/wav/tr_644_tr07044.wav,ታዛቢዎች እንደሚ ሉት ደግሞ እህል ከ ኢትዮጵያ ወደ ኤርትራ በ ጅቡቲ በኩል እንደሚ ሄድ ይናገራሉ,6.656
../data/AMHARIC/data/train/wav/tr_6450_tr65051.wav,ኮሚዩኒ ስቶች ና ፋሽስቶች በፍልስፍ ናቸው የሚለያዩ ቢ መስሉ ም ስልጣን ን በ ጡንቻ ለ መያዝ በ መፈለጋቸው ተመሳሳይ ናቸው,7.424
../data/AMHARIC/data/train/wav/tr_6451_tr65052.wav,ዛሬ ዝን ባቸውን እያ ባረሩ በ ግድ የለሽ ነት መልክ የሚ ኖሩት ሊ ነሱ ይችላሉ,5.76
../data/AMHARIC/data/train/wav/tr_6452_tr65053.wav,በ ኢትዮጵያ ና በ ኤርትራ መካከል የ ተደረጉት የ ኢኮኖሚ ስምምነቶች የ ኢትዮጵያ ን ጥቅም በ ትክክል ያስ ጠበቁ ነበሩ ብለዋል,6.912
../data/AMHARIC/data/train/wav/tr_6453_tr65054.wav,ይህ ግንዛቤ ያችን የማት ሻሻሉ ሀገር ወዳዶች ና ችሁ ሊ ያሰኘ ን አይገባም,5.632
../data/AMHARIC/data/train/wav/tr_6454_tr65055.wav,ከ ልብ ይሁን ከ አንገት በላይ ባ ና ውቅም የ ትናንት የ ሁለት ጐራ ሰዎች አንድ ቋንቋ እየ ተናገር ን ነው,6.016
../data/AMHARIC/data/train/wav/tr_6455_tr65056.wav,ዛላ አንበሳ ና አሊቴና ሌሎች የ ውጊያ ግንባሮች ናቸው,3.584
../data/AMHARIC/data/train/wav/tr_6456_tr65057.wav,ኢጣሊያ ለ ኢትዮጵያ ሁለት መቶ አርባ ሚሊዮን ዶ ራል የ ልማት ርዳታ ለ መስጠት ቃል መግባቷ ን የ ኢታሊያ አምባሳደር ማርቼሎ ሪኮቬሪ ባለፈው ሀሙስ አስ ታወቁ,9.856
../data/AMHARIC/data/train/wav/tr_6457_tr65058.wav,የ ባልደረቦ ቻችንን እስራት ሂደት ስን መለከተው ህገ ወጥ ነው,4.736
../data/AMHARIC/data/train/wav/tr_6458_tr65059.wav,መያዝ የሚ ች ላቸውን ኳሶች ሲ ተው ማድረግ የማይገባ ውን ሲያደርግ አምሽ ቷል,5.376
../data/AMHARIC/data/train/wav/tr_6459_tr65060.wav,ወዲያ ውኑ አውቶማቲክ ተኩስ በ ቅርበት ተሰማኝ,3.328
../data/AMHARIC/data/train/wav/tr_645_tr07045.wav,ዶክተር ነጋሶ ማን ናቸው ከ እርስዎ በላይ የሚ ቀርባቸው ሰው የ ለ ም,5.12
../data/AMHARIC/data/train/wav/tr_6460_tr65061.wav,ይኸው ከ ሱዳን የ ሚገኘው ነዳጅ አገሪቱ በ አለም ገበያ ስት ገዛ በ አመት ታወጣ የነበረው ን የ ሰባት ሚሊዮን ዶ ራል ወጪ እንደሚ ቀንስ ላት ስራ አስኪያጁ ገልጸዋል,8.96
../data/AMHARIC/data/train/wav/tr_6461_tr65062.wav,የ ፓትርያርኩ የ ሮማን ያ ጉዞ ነቀፌታ ን አስከተለ ተቃውሞው ም ነቀፌታ ውም ከተ ጧጧፈ ባቸው አመታት ተቆጥ ረዋል,7.296
../data/AMHARIC/data/train/wav/tr_6462_tr65063.wav,በ ዚሁ በ ኢሲኤ ውስጥ ለ ኢትዮጵያ የ ተዛባ አመለካከት አ ላቸው ከሚ ባሉት መካከል ደግሞ ሌላኛዋ የ ፐርሶኔል ሀላፊ ዋ ወይዘሮ ፔሻ ተጠቃ ሽ ናቸው,8.448
../data/AMHARIC/data/train/wav/tr_6463_tr65064.wav,ባጭሩ ድርጅታችን እየ በ ከተ ስርአታችን ና አመራ ራችን ባህርይ ውን እየ ቀየረ ሙስና ና ጸረ ዴሞክራሲ ቡትቶ አስተሳሰብ እያዳ ለ ጠን ወደ አዙሪት ወደ ቁልቁለት ና ወደ ፈታ ናቸው ቅራኔ ዎች እንደ ገና መመለስ ጀምረ ናል,13.696
../data/AMHARIC/data/train/wav/tr_6464_tr65065.wav,አሁን የ ሚዲያዎቹ ስራ አስኪያጆች ስ ም ከ ተሿሚ ዎቹ ዝርዝር ተነስ ቷል,4.736
../data/AMHARIC/data/train/wav/tr_6465_tr65066.wav,ቦስኒያ በ ኢትዮጵያ ና በ ኤርትራ ከሚ ሰማራ ው የ ተባበሩት መንግስታት የ ሰላም አስከባሪ ሀይል ውስጥ የ ልኡካን ባልደረቦች በ መሆን የሚያገለግሉ ወታደራዊ ታዛቢዎች ለ መላክ መዘጋጀቷ ን አስ ታወቀ ች,10.624
../data/AMHARIC/data/train/wav/tr_6466_tr65067.wav,ማጋነን ባይሆን ብን ለ ፕሮፌሰሩ የተሰጠ ውን አክብሮት ሳስበው የ አሜሪካ ጀግኖች የሚ ቀብሩ በትን የቨርጂኒያው አር ሊ ንግተን ናሽናል ሴሜ ተሪ ቢ ጠየቅ ላቸው አሜሪካኖቹ አይናቸው ን አያ ሹም ለማ ለት ይቻላል,12.8
../data/AMHARIC/data/train/wav/tr_6467_tr65068.wav,በ ኢትዮጵያ እንዳ የ ነው ኤርትራውያኑ ና አስተባባሪ ዎቻቸው እዚያ ም ህግ ና ስነ ስርአት ን ጥሰው የ አካባቢው ን ህዝብ ሰላም አደፍ ርሰው ስለ ተገኙ በ ፖሊሶች ና በ ሄሊኮፕተሮች እስከ መበተን ደርሰዋል,11.136
../data/AMHARIC/data/train/wav/tr_6468_tr65069.wav,ያላሳደሱ ኤርትራውያን ም በ ቅርቡ እንደሚ ታደስ ላቸው ገልጸዋል,3.968
../data/AMHARIC/data/train/wav/tr_6469_tr65070.wav,ባል ና ሚስት ተ ማክረው ይዘ ይ ዳሉ,2.56
../data/AMHARIC/data/train/wav/tr_646_tr07046.wav,ዶክተር በየነ ጴጥሮስ በ ተወዳደሩ ባቸው ዞኖች ውጤቱ እንዳይ ነገር ታገደ,5.376
../data/AMHARIC/data/train/wav/tr_6470_tr65071.wav,ይህ በ እንዲ ህ እንዱ ለ በ ዘመናችን አልፎ አልፎ የሚ ታየው ን ዝ ብርቅርቅ ና ቅጥ ያጣ ውን ምንኩስና የሚያ ስንቅ አዲስ ቃለ አ ዋዲ ባለፈው ሳምንት ወጥ ቷል,9.344
../data/AMHARIC/data/train/wav/tr_6471_tr65072.wav,ደሞዙ ንም ምግቡ ንም እንደ ስራው ሰጡት,2.816
../data/AMHARIC/data/train/wav/tr_6472_tr65073.wav,ከዚህ ቀጥ ለ ን ማን በማ ን ወገን እንዲሆን ያሉት ን አቅጣጫዎች ለ ማመልከት እን ሞክራ ለ ን,5.12
../data/AMHARIC/data/train/wav/tr_6473_tr65074.wav,የ ተላለፈው ውሳኔ ኢትዮጵያ ሉአላዊ ነቷን ለ ማስከበር የምት ወስደው ን እርምጃ እንደሚያ ደናቅፍ ና ፍትሀዊ እንዳልሆነ ሌሎች ዲፕሎማቶች ም ይገልጻሉ,8.576
../data/AMHARIC/data/train/wav/tr_6474_tr65075.wav,አቶ አለም ሰገድ ይህን ያስታወቁ ት በ አሜሪካን አገር በ ኢንዲያ ና ፖሊስ በ አትላንታ ና በ ዳላስ ከተሞች ለ ኢትዮጵያውያ ን ባደረጉ ት ንግግር ነው,8.576
../data/AMHARIC/data/train/wav/tr_6475_tr65076.wav,የሚ ያዙበት ም አቶ መለስ ና ግብረ አ በ ሮ ቻቸው ናቸው,4.224
../data/AMHARIC/data/train/wav/tr_6476_tr65077.wav,የ ኦዲት ሪፖርቱ ን ጠቅላይ ኦዲተር ለ ጠቅላይ ሚኒስትሩ የሚያቀርብ ም እንደሆነ ተጠይቆ እንደሚ ቀርብ ተ ገልጿ ል,6.528
../data/AMHARIC/data/train/wav/tr_6477_tr65078.wav,ትግራይ እንደ አዲስ አበባ የምና የ ው ሀገራችን ወንዛ ችን ነው,4.48
../data/AMHARIC/data/train/wav/tr_6478_tr65079.wav,ሰልፈኞቹ በ አብዛኛው ሴቶች ና ህጻናት የነበሩ ሲሆን ከ መበተናቸው በፊት ጦርነት ን የሚ ያወግዙ መፈክሮች ን በ ማስተጋባት ና ፖስተሮች ን በ መያዝ ተቃውሟቸው ን አ ሰምተዋል,10.624
../data/AMHARIC/data/train/wav/tr_6479_tr65080.wav,ስእሉ የተሳለ ው በ እንጨት ላይ ሲሆን አውሮፓውያን ም ሰአሊ ው አውሮፓ ዊ ነው ይላሉ,5.12
../data/AMHARIC/data/train/wav/tr_647_tr07047.wav,ነገር ግን ተዘዋው ሬ እንደ ተመለከትኩ ት ህመሙ የ ጠና ባቸው ና በልዩ ስፍራ ተ ከልለው አይ ሶሌ ሽን የ ተገኙት ተማሪዎች ብዛት ወደ አራት መቶ ይጠ ጋል,9.472
../data/AMHARIC/data/train/wav/tr_6480_tr65081.wav,ኢትዮያ ውያኑ ስደተኞች ከ ትላንት በስቲያ ሱዳን ከ ገቡ በኋላ የ ካርቱም ን መንግስት አገራቸው እንዲያ ጓጉ ዛቸው የ ትብብር ጥያቄ ማቅረባቸው ን ዜናው ገልጿ ል,9.216
../data/AMHARIC/data/train/wav/tr_6481_tr65082.wav,የዚህ ውጤት የ ሰው ልጅ እውነት ን ከ ሀሰት መለየት እንዲ ሳነው ና ለ እብ ለት ብሎ ሽን ጡን ገት ሮ መሟገት ን ስራዬ ብሎ ተያይዞ ታል,8.32
../data/AMHARIC/data/train/wav/tr_6482_tr65083.wav,ከዚህ በ ተጨማሪ በ ስታዲ ያሙ ዙሪያ ለሚገኙ ነጋዴዎች ና በ አካባቢው ለሚ ንቀሳቀሱ ህዝቦች መገልገያ እንዲሆን መጸዳጃ ቤቶች ተ ሰርተዋል,8.32
../data/AMHARIC/data/train/wav/tr_6483_tr65084.wav,ክለቡ ን እንደሚ ለቁ በ ግልጽ ያስታወቁ ም አሉ,3.2
../data/AMHARIC/data/train/wav/tr_6484_tr65085.wav,ይህ ተጫዋች ለ ጃፓን ኦሎምፒክ ቡድን ተጫው ቶአል,3.328
../data/AMHARIC/data/train/wav/tr_6485_tr65086.wav,በተለይ የ እግር ኳስ እድገት ደረጃ ችን ወደ ኋላ እየ ሄደ ነው,3.968
../data/AMHARIC/data/train/wav/tr_6486_tr65087.wav,ለዚህ ም ክለቡ ቅጣት እንደሚ ወስድ ባቸው ተ ገልጿ ል,3.84
../data/AMHARIC/data/train/wav/tr_6487_tr65088.wav,ወይዘሪት ጽዮን በ አትሌቲክስ ፌዴሬሽን ከ መመደ ቧ በፊት የ ጠረጴዛ ቴ ኒስ ፌዴሬሽን ጽፈት ቤት ሀላፊ ሆና አገልግ ላለች,7.168
../data/AMHARIC/data/train/wav/tr_6488_tr65089.wav,ያሸነፉ ት ደብረዘይት ና ናዝሬት የሚገኙ እን ስት ኳስ ተጫዋቾች ተ ሰባስበው ባደረጉ ት ግጥሚያ ነው,6.144
../data/AMHARIC/data/train/wav/tr_6489_tr65090.wav,በ አዲግራት ከተማ በ ኤርትራ ይኖሩ የነበሩ ኢትዮጵያውያ ን ንብረታቸው ን ተ ነጥቀው ና ተ ገርፈው የ ተባረሩት ን ተገናኝ ተው አነጋግረ ዋል,7.936
../data/AMHARIC/data/train/wav/tr_648_tr07048.wav,በ ጉዳዩ ዙሪያ አስተያየታቸው ን የ ጠየቅናቸው ታዛቢዎች እንዳሉት ከሆነ ጣሊያን ና ኢትዮጵያ በ ኢትዮ ኤርትራ ጦርነት ጊዜ ና በ ሱማሊያ ጉዳይ ዙሪያ አለመግባባቶች አ ሏቸው,11.52
../data/AMHARIC/data/train/wav/tr_6490_tr65091.wav,ሌሎች ክልሎች ተመጣጣኝ ና ሚዛናዊ የሆነ ግንባታ እንኳ ን አልተደረገ ም,4.864
../data/AMHARIC/data/train/wav/tr_6491_tr65092.wav,ሆኖ ም ጉዳዩ ያ ሳሰባቸው የውጭ ጉዳይ ሚኒስቴሮች እንዳሉ ለ ጉዳዩ ቅርበት ያ ላቸው ምንጮች ገልጸው ልናል,6.144
../data/AMHARIC/data/train/wav/tr_6492_tr65093.wav,ጀርመን ለ ኢትዮጵያ ና ለ ኤርትራ የ መደበ ችውን እርዳታ ለ ኡጋንዳ ሰጠች,4.352
../data/AMHARIC/data/train/wav/tr_6493_tr65094.wav,ይህ አዲስ የ ጸረ ነጻ ፕሬስ ዘመቻ ግንባር ም ን ያህል እንደሚ ጠቅማቸው ም ን ያህል ርቀት እንደሚ ወስዳቸው አላውቅ ም,6.912
../data/AMHARIC/data/train/wav/tr_6494_tr65095.wav,በ እኔ አስተያየት ዋናው ጥያቄ እን ታገል ወይ ስ አን ታገል የሚለው ሳይሆን እንዴት እን ታገል የሚለው ነው,6.144
../data/AMHARIC/data/train/wav/tr_6495_tr65096.wav,ስለ ሰባዊ መብት ስለ ዲሞክራሲ ው ና የ ፕሬስ ነጻነቱ ጥቂት ቁም ነገሮች ን እናንሳ,5.376
../data/AMHARIC/data/train/wav/tr_6496_tr65097.wav,የ እንቅስቃሴ ጅማሮ ግን አ ና ይ ም,2.816
../data/AMHARIC/data/train/wav/tr_6497_tr65098.wav,እና ጥረታችን ን እንዴት መቀጠል ይቻ ለናል,3.456
../data/AMHARIC/data/train/wav/tr_6498_tr65099.wav,ኢትዮጵያ ውስጥ የመጀመሪያ ው የግል ዩኒቨርሲቲ ሊ ቋቋም ነው,3.328
../data/AMHARIC/data/train/wav/tr_6499_tr65100.wav,ምክንያቱ ም የ መሮጫው ትራክ ይጐዳ ል በ ማለት በ ኢትዮጵያ አትሌቲክስ ፌዴሬሽን ያ መካ ኛል,6.272
../data/AMHARIC/data/train/wav/tr_649_tr07049.wav,በ ዋሽንግተን ና አካባቢ ዋ የሚኖሩ ኢትዮጵያውያ ን አስራ ሁለት አውቶቡሶች የ ተከራዩ ሲሆን በ እለቱ ወደ ኒውዮርክ ከተማ ተቃውሟቸው ን ለ ማሰማት ይገሰግ ሳሉ,9.984
../data/AMHARIC/data/train/wav/tr_64_tr01064.wav,የ መስተዳድሩ መግለጫ ከተማዋ ስር ነቀል ለውጥ እንደሚ ያስፈልጋት ገልጾ ህዝቡ በዚህ እንዲ ሳተፍ ቢ ጠይቅ ም ጊዜያዊ መስተዳድሩ የ መዋቅር ለውጡ ን ያስፈጽማል ተብሎ አይጠበቅ ም,15.232
../data/AMHARIC/data/train/wav/tr_6500_tr66001.wav,ኔፓድ ሊ ያተኩር ባቸው ና ሊ ያሟላ ቸው የሚገቡ ነጥቦች መኖራቸው ንም አስረድ ተዋል,5.504
../data/AMHARIC/data/train/wav/tr_6501_tr66002.wav,እስከዚያ ም ይህንን የሚመራ ና ስራ ን የሚ ያከናውን የ ሽግግር ወቅት አስተዳደር መመስረት እንደሚ ያስፈልግ ተናግ ሯል,6.4
../data/AMHARIC/data/train/wav/tr_6502_tr66003.wav,ኢህአዴግ ውስጥ ለውጥ ተካሂ ዷል,2.944
../data/AMHARIC/data/train/wav/tr_6503_tr66004.wav,የ ትግራዩ ንጉስ ንጉሴ ን ጨምሮ አጼ ዮሀንስ የ ኢትዮፕያ ዳር ድንበር ቀይ ባህር መሆኑን ነው ያስተማሩ ን,6.272
../data/AMHARIC/data/train/wav/tr_6504_tr66005.wav,የ ስልጣን ተዋረድ ፕሮ ቶ ኮ ላቸውም አያስ ገድዳቸው ም,3.072
../data/AMHARIC/data/train/wav/tr_6505_tr66006.wav,ታዛቢ ና ተመልካች ለ እገዳው የተሰጠ ውን የፖለቲካ ምክንያት ነቅፈዋ ል እገዳው ን ያስተላለፈ ውን አስተዳዳሪ ም በ ንቀት አይ ን ለ ማየት ተገ ደዋል,7.936
../data/AMHARIC/data/train/wav/tr_6506_tr66007.wav,ሶማሊያ ወደ አገሯ የተላከ ውን ከፍተኛ የ ዲፕሎማቶች ቡድን ማባረሯ ተገለጠ,4.992
../data/AMHARIC/data/train/wav/tr_6507_tr66008.wav,ኢትዮፕያ ና ኤርትራ ከ ተያያዙ ት ጦርነት ለ ማትረፍ ከሚ ጥሩ ተቃዋሚ ቡድኖች እንዲ ጠነቀቁ ተጠየቀ,5.76
../data/AMHARIC/data/train/wav/tr_6508_tr66009.wav,ይህንን ነው አባቶቻችን የ ነገሩን,2.304
../data/AMHARIC/data/train/wav/tr_6509_tr66010.wav,የመጨረሻ ዎቹ ቤተ እስራኤላውያን ወደ ቴልአቪቭ እያ መሩ ነው,4.096
../data/AMHARIC/data/train/wav/tr_650_tr07050.wav,የ ነጻው ፕሬስ ህልውና አስጊ ሆኗል,3.84
../data/AMHARIC/data/train/wav/tr_6510_tr66011.wav,ተቃዋሚዎቹ ከ ሱዳን መንግስት ጋር ውይይት ለማድረግ አዲስ አበባ ቢ መጡም ኢትዮፕያ ሁለቱ ን ማገናኘት እንዳል ፈለገች ምንጮቻችን ገልጸዋል,7.552
../data/AMHARIC/data/train/wav/tr_6511_tr66012.wav,ይሁን ና ማንኛውም ኢትዮፕያ ዊ ከ ኤርትራዊው እንዲ ለ ይ የተሰጠ ውን መታወቂያ ይዞ እንዲ ንቀሳቀስ ና በ ተጠየቀ ጊዜ ም እንዲያ ሳይ ታ ዟል,7.68
../data/AMHARIC/data/train/wav/tr_6512_tr66013.wav,ፕሬዝዳንት ኢሳያስ ሌሎች የ ሀገራቸው ን ዲፕሎማሲ ያዊ ግንኙነት አስ መልክተው ባደረጉ ት ገለጻ ሌላው የ ውረፋ ቸው ኢላማ የ ነበረችው ሀገር እስራኤል ነበረች,8.448
../data/AMHARIC/data/train/wav/tr_6513_tr66014.wav,መአህድ ና ኢዴፓ መኖሪያ ቤት ሊያሳ ጧ ችሁ ነው እያሉ እንደሚ ያስፈራሩ ገልጧል,4.608
../data/AMHARIC/data/train/wav/tr_6514_tr66015.wav,ስን ጸልይ ም ደግሞ እንደ ቅዱስ ፍራን ቸስኮስ ጸሎት የ ሰላም መሳሪያ አድርገ ኝ ብሎ እንደ ጸለየ እኛ ም ምሳሌ ዎች መሆን ይገባናል,6.272
../data/AMHARIC/data/train/wav/tr_6515_tr66016.wav,ሌላው የ አቶ መለስ ሪፖርት ትኩረት ያደረገ በት የኦሮሞ ነጻነት ግንባር ንና ሌሎች በ ሽብርተኝነት ተግባር ተሰማር ተዋል ያሉዋቸው ን ሀይሎች ጉዳይ ነው,8.576
../data/AMHARIC/data/train/wav/tr_6516_tr66017.wav,ኢትዮፕያ በ ሀኖቨር ኤክስፖ ተደናቂ ሆ ናለች,2.944
../data/AMHARIC/data/train/wav/tr_6517_tr66018.wav,የ ሶማሊያ አንጃዎች ሊ ገናኙ ነው,2.304
../data/AMHARIC/data/train/wav/tr_6518_tr66019.wav,ኢንሹ ራንሱ ሀያ አምስት ቅርንጫፍ መስሪያ ቤቶች እንዳሉት ይታወ ቃል,4.224
../data/AMHARIC/data/train/wav/tr_6519_tr66020.wav,የ ወጣት ቡድኑ የ እንቅስቃሴ ትሩፋ ት ለ ዋናው ብሄራዊ ቡድን አስተዋጽኦ በ ማበርከቱ በዚህ ረገድ የሚ ደረገው እንቅስቃሴ ትኩረት እንደሚ ሰጠው ተጠቁ ሟል,8.32
../data/AMHARIC/data/train/wav/tr_651_tr07051.wav,የ ትልማ ፕሬዚዳንት በ አቶ ገብሩ ምክንያት ወረዱ,3.84
../data/AMHARIC/data/train/wav/tr_6520_tr66021.wav,የ ዩኒቨርስቲ ተማሪዎች አበሳ ጨምሮ በ ኬንያ እስካሁን ዘጠኝ ተማሪዎች ሞ ተዋል,4.352
